delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
123954.0,dtdc,cosmetics,truck,two day,south,stormy,111.41,13.34,30.28,27.96,yes,delivered,4,420.18
123955.0,dhl,groceries,van,express,north,stormy,94.6,31.45,35.75,21.41,yes,returned,2,557.55
123956.0,dtdc,cosmetics,bike,express,central,cold,133.67,6.2,12.92,10.26,yes,delivered,3,601.09
123957.0,delhivery,cosmetics,three wheeler,same day,north,cold,359.59,41.18,10.12,5.69,yes,returned,1,1764.85
123958.0,delhivery,automobile parts,ev van,two day,west,clear,82.03,47.34,17.42,18.05,no,returned,1,531.21
123959.0,ecom express,furniture,truck,express,central,foggy,146.3,1.87,23.26,20.03,yes,cancelled,2,593.08
123960.0,ekart,food,van,express,north,cold,287.62,16.33,26.74,23.76,yes,delivered,3,1138.42
123961.0,ecom express,books,van,two day,central,clear,13.17,4.39,22.57,15.06,yes,returned,2,168.78
123962.0,amazon logistics,clothing,van,two day,north,rainy,328.59,43.11,55.09,40.56,yes,delivered,3,1045.46
123963.0,ecom express,food,bike,two day,east,clear,55.38,27.89,27.42,20.72,yes,returned,2,340.92
123964.0,xpressbees,clothing,three wheeler,standard,west,foggy,376.75,7.26,72.0,41.21,yes,delivered,1,1098.17
123965.0,amazon logistics,medical,cargo bike,same day,south,rainy,251.15,13.84,4.9,6.8,no,delivered,4,1270.44
123966.0,delhivery,electronics,ev van,express,south,windy,438.74,3.11,11.35,8.94,yes,delivered,1,1554.07
123967.0,dhl,groceries,ev van,express,south,windy,463.35,48.44,26.46,22.54,yes,cancelled,1,1719.61
123968.0,shadowfax,groceries,van,standard,central,cold,315.65,1.23,42.81,37.82,yes,delivered,2,824.19
123969.0,dtdc,automobile parts,bike,two day,east,foggy,261.61,40.09,23.23,13.05,yes,delivered,2,921.83
123970.0,delhivery,clothing,van,standard,central,clear,186.45,32.53,44.58,42.94,yes,delivered,2,713.74
123971.0,ekart,medical,truck,two day,east,clear,446.31,47.52,42.91,34.5,yes,delivered,3,1335.97
123972.0,dhl,medical,three wheeler,same day,central,foggy,387.54,36.75,8.12,5.42,yes,delivered,2,1802.25
123973.0,xpressbees,food,three wheeler,same day,north,rainy,496.62,39.24,18.26,9.1,yes,delivered,2,2000.0
123974.0,bluedart,books,van,same day,west,windy,361.26,16.06,3.61,4.4,no,delivered,5,1528.1
123975.0,ecom express,furniture,truck,express,central,stormy,37.57,33.71,30.1,22.99,yes,cancelled,1,487.78
123976.0,xpressbees,groceries,three wheeler,two day,south,windy,296.95,45.51,30.68,18.97,yes,delivered,3,1107.08
123977.0,xpressbees,furniture,three wheeler,express,east,stormy,103.03,20.69,38.12,19.44,yes,delivered,3,554.63
123978.0,amazon logistics,groceries,van,express,west,windy,343.62,34.0,9.63,14.38,no,delivered,5,1516.46
123979.0,amazon logistics,clothing,van,two day,north,rainy,408.53,34.67,22.46,14.36,yes,delivered,1,1392.29
123980.0,ekart,food,truck,same day,west,foggy,451.98,40.22,4.28,4.68,no,delivered,4,2000.0
123981.0,dhl,cosmetics,bike,same day,central,windy,330.49,25.33,10.77,6.21,yes,delivered,2,1695.36
123982.0,amazon logistics,groceries,van,two day,east,stormy,235.02,14.36,16.5,15.99,yes,delivered,1,714.33
123983.0,xpressbees,electronics,ev van,express,south,cold,287.54,27.8,18.81,22.3,no,delivered,3,1278.37
123984.0,shadowfax,cosmetics,three wheeler,standard,central,clear,135.5,45.52,18.37,16.95,yes,cancelled,2,692.1
123985.0,dtdc,food,truck,two day,east,windy,400.7,24.94,45.92,37.33,yes,delivered,1,1296.7
123986.0,delhivery,books,bike,standard,west,cold,401.52,34.45,28.36,16.2,yes,delivered,3,1364.12
123987.0,delhivery,medical,bike,express,south,stormy,322.16,8.64,25.69,16.08,yes,returned,2,1081.86
123988.0,ecom express,cosmetics,van,two day,east,stormy,169.32,44.77,42.45,36.21,yes,cancelled,1,729.51
123989.0,delhivery,groceries,ev van,same day,east,windy,116.44,18.46,4.55,5.43,no,delivered,4,712.97
123990.0,bluedart,groceries,cargo bike,two day,north,rainy,283.58,31.48,25.04,21.72,yes,delivered,4,910.81
123991.0,ecom express,electronics,ev van,standard,north,stormy,249.54,44.71,22.2,13.91,yes,returned,1,965.78
123992.0,bluedart,food,van,two day,east,clear,234.6,18.29,50.31,41.68,yes,delivered,1,736.16
123993.0,dtdc,electronics,ev van,two day,east,cold,170.65,31.4,50.6,42.37,yes,delivered,2,714.02
123994.0,ecom express,medical,cargo bike,same day,east,cold,179.69,27.8,3.21,2.34,yes,delivered,3,1134.09
123995.0,amazon logistics,clothing,three wheeler,same day,east,windy,395.37,8.61,5.06,3.67,yes,delivered,3,1764.4
123996.0,xpressbees,clothing,bike,same day,north,windy,180.48,29.18,8.26,10.28,no,delivered,4,963.73
123997.0,shadowfax,cosmetics,cargo bike,two day,south,rainy,425.0,37.95,46.81,32.88,yes,delivered,4,1309.36
123998.0,ekart,groceries,truck,express,south,windy,453.61,40.61,15.65,15.95,no,delivered,5,1801.38
123999.0,dtdc,automobile parts,van,two day,south,cold,172.41,22.36,38.8,47.89,no,delivered,4,661.18
124000.0,xpressbees,food,ev van,same day,central,foggy,353.21,30.34,18.3,10.91,yes,delivered,2,1609.37
124001.0,xpressbees,clothing,van,standard,central,foggy,44.05,24.58,40.75,25.22,yes,delivered,3,306.08
124002.0,bluedart,clothing,ev van,standard,north,windy,178.3,23.81,24.63,20.79,yes,delivered,2,632.84
124003.0,dhl,clothing,cargo bike,two day,central,cold,171.28,37.94,31.78,28.71,yes,cancelled,1,672.54
124004.0,amazon logistics,furniture,bike,two day,north,windy,464.13,23.7,60.89,33.98,yes,returned,2,1307.43
124005.0,ekart,furniture,truck,same day,north,windy,169.52,23.74,2.0,2.06,no,delivered,5,997.98
124006.0,dtdc,medical,ev van,two day,south,clear,243.47,23.31,40.61,38.58,yes,delivered,2,886.5
124007.0,xpressbees,books,bike,express,south,cold,72.49,11.15,17.76,18.2,no,delivered,4,385.59
124008.0,dtdc,cosmetics,truck,standard,east,clear,318.29,14.29,19.4,18.45,yes,delivered,2,901.63
124009.0,delhivery,food,bike,express,east,cold,459.68,10.95,16.77,10.54,yes,delivered,3,1562.55
124010.0,delhivery,furniture,three wheeler,express,west,stormy,352.63,24.36,19.07,9.21,yes,delivered,4,1258.58
124011.0,delhivery,groceries,three wheeler,two day,west,clear,277.09,31.17,38.98,36.95,yes,returned,1,1040.39
124012.0,delhivery,groceries,truck,express,central,clear,125.86,23.65,21.84,19.95,yes,returned,1,622.45
124013.0,ecom express,medical,truck,same day,south,clear,384.73,35.49,11.13,10.07,yes,delivered,2,1803.81
124014.0,amazon logistics,electronics,van,two day,south,cold,228.94,22.18,53.87,43.3,yes,returned,2,711.55
124015.0,dhl,food,three wheeler,standard,west,foggy,482.53,21.12,27.77,21.57,yes,delivered,1,1337.06
124016.0,dtdc,medical,van,two day,west,stormy,291.95,18.17,29.47,20.11,yes,delivered,1,968.46
124017.0,bluedart,groceries,cargo bike,standard,west,rainy,21.08,41.54,34.86,28.92,yes,delivered,3,375.24
124018.0,xpressbees,clothing,three wheeler,standard,east,rainy,438.75,22.14,47.0,36.85,yes,delivered,3,1194.98
124019.0,ecom express,food,ev van,same day,north,stormy,156.97,15.38,5.01,5.01,no,delivered,4,822.81
124020.0,dtdc,cosmetics,cargo bike,same day,north,clear,480.29,46.05,6.37,8.2,no,delivered,4,2000.0
124021.0,ekart,electronics,truck,two day,west,cold,223.32,22.51,26.22,33.78,no,delivered,3,714.5
124022.0,ekart,books,truck,two day,west,windy,392.34,49.93,45.86,39.77,yes,delivered,3,1220.82
124023.0,dtdc,automobile parts,van,two day,west,stormy,290.8,44.6,72.0,39.54,yes,delivered,3,970.94
124024.0,delhivery,cosmetics,cargo bike,standard,central,clear,95.03,7.99,21.01,27.28,no,delivered,4,367.58
124025.0,dtdc,clothing,truck,standard,east,stormy,215.63,16.92,54.34,40.94,yes,returned,1,657.0
124026.0,dhl,automobile parts,truck,standard,central,windy,205.57,5.94,31.47,27.3,yes,returned,2,654.24
124027.0,ekart,automobile parts,cargo bike,two day,west,clear,64.87,42.02,54.36,45.28,yes,delivered,1,513.11
124028.0,dtdc,automobile parts,cargo bike,standard,south,windy,248.57,32.35,24.67,31.92,no,cancelled,2,925.21
124029.0,dhl,medical,cargo bike,same day,east,cold,70.18,21.07,6.17,5.71,yes,delivered,2,522.93
124030.0,delhivery,automobile parts,van,two day,west,rainy,459.55,19.36,25.84,24.86,yes,delivered,2,1318.29
124031.0,bluedart,clothing,cargo bike,standard,north,cold,385.12,44.41,27.33,28.18,no,delivered,5,1222.69
124032.0,delhivery,furniture,van,standard,central,foggy,226.86,45.68,39.74,33.73,yes,delivered,3,964.11
124033.0,ecom express,medical,bike,two day,central,windy,306.07,44.84,72.0,43.22,yes,delivered,3,1080.91
124034.0,bluedart,cosmetics,cargo bike,express,south,stormy,68.06,4.13,17.22,9.61,yes,delivered,2,348.79
124035.0,amazon logistics,furniture,cargo bike,express,north,cold,244.0,8.13,9.95,7.34,yes,delivered,4,916.0
124036.0,shadowfax,groceries,truck,same day,central,cold,304.69,5.3,11.37,8.48,yes,delivered,2,1386.49
124037.0,xpressbees,electronics,van,standard,west,clear,227.74,30.98,33.76,26.98,yes,cancelled,2,824.83
124038.0,ekart,medical,bike,two day,south,clear,498.26,0.84,60.66,47.69,yes,returned,2,1329.73
124039.0,xpressbees,cosmetics,three wheeler,two day,central,clear,159.37,9.54,19.35,17.97,yes,delivered,2,491.76
124040.0,ecom express,groceries,truck,two day,west,clear,335.99,4.63,28.09,26.97,yes,delivered,3,931.53
124041.0,shadowfax,food,van,express,north,windy,208.92,4.2,22.61,19.57,yes,delivered,3,881.6
124042.0,dhl,electronics,truck,two day,central,stormy,150.61,28.71,48.49,26.86,yes,delivered,3,579.84
124043.0,amazon logistics,medical,three wheeler,same day,central,rainy,99.97,21.14,4.16,2.56,yes,delivered,2,715.09
124044.0,shadowfax,electronics,truck,two day,south,windy,100.61,30.06,23.21,20.62,yes,cancelled,1,491.61
124045.0,ekart,books,bike,standard,west,rainy,402.14,48.65,53.09,35.35,yes,delivered,2,1270.69
124046.0,delhivery,electronics,van,standard,north,clear,487.99,44.04,22.6,21.32,yes,delivered,2,1675.69
124047.0,dtdc,clothing,truck,express,east,windy,72.29,8.53,9.82,8.34,yes,delivered,2,394.68
124048.0,shadowfax,furniture,ev van,same day,central,cold,108.37,8.68,11.92,10.05,yes,delivered,3,636.33
124049.0,shadowfax,cosmetics,van,two day,north,windy,284.22,3.24,47.69,42.7,yes,delivered,3,754.55
124050.0,amazon logistics,groceries,truck,standard,east,foggy,108.18,32.36,33.1,29.87,yes,delivered,2,499.99
124051.0,bluedart,groceries,ev van,standard,south,rainy,212.94,26.35,29.68,18.44,yes,cancelled,1,693.38
124052.0,ecom express,furniture,van,same day,east,clear,214.84,16.98,9.01,5.96,yes,delivered,4,1129.4
124053.0,amazon logistics,furniture,van,same day,central,clear,23.88,16.0,11.55,8.74,yes,delivered,3,358.84
124054.0,ekart,furniture,cargo bike,two day,north,windy,315.65,48.36,20.27,23.6,no,delivered,5,1177.65
124055.0,shadowfax,food,truck,two day,central,foggy,351.98,39.83,43.05,23.76,yes,delivered,2,1248.74
124056.0,dhl,medical,bike,standard,east,windy,42.66,0.72,15.02,20.05,no,delivered,5,203.29
124057.0,dhl,food,truck,two day,east,clear,55.92,43.19,57.84,47.14,yes,cancelled,2,428.93
124058.0,dhl,cosmetics,cargo bike,two day,east,rainy,52.25,12.52,67.28,46.82,yes,returned,1,295.43
124059.0,delhivery,groceries,truck,two day,west,foggy,81.55,8.97,22.25,15.7,yes,delivered,1,373.31
124060.0,dhl,furniture,cargo bike,standard,central,cold,438.94,49.4,26.39,24.04,yes,delivered,1,1478.85
124061.0,xpressbees,groceries,cargo bike,standard,central,cold,48.78,10.76,48.11,47.89,yes,delivered,1,250.65
124062.0,shadowfax,automobile parts,three wheeler,express,west,clear,479.88,24.44,32.79,19.99,yes,delivered,1,1606.04
124063.0,delhivery,clothing,cargo bike,express,north,cold,218.25,6.91,22.5,20.34,yes,cancelled,2,778.04
124064.0,bluedart,food,truck,standard,east,foggy,201.42,12.85,41.02,26.39,yes,cancelled,2,690.3
124065.0,bluedart,furniture,three wheeler,express,south,stormy,393.12,15.01,32.94,17.93,yes,delivered,3,1407.64
124066.0,dtdc,clothing,truck,express,east,foggy,273.94,42.11,9.36,8.43,yes,delivered,3,1302.87
124067.0,dhl,electronics,ev van,standard,central,stormy,231.18,49.24,43.91,26.4,yes,delivered,3,844.8
124068.0,amazon logistics,electronics,van,two day,north,foggy,414.37,36.12,64.65,44.09,yes,delivered,1,1305.28
124069.0,dtdc,groceries,cargo bike,express,east,rainy,187.52,35.76,12.65,10.78,yes,delivered,2,843.45
124070.0,dtdc,furniture,truck,express,east,clear,57.03,41.17,15.34,11.39,yes,delivered,3,519.37
124071.0,amazon logistics,food,van,express,west,rainy,52.93,38.42,12.16,6.59,yes,delivered,4,504.68
124072.0,dtdc,cosmetics,truck,express,central,cold,282.36,14.05,21.41,17.92,yes,delivered,2,1155.0
124073.0,shadowfax,electronics,three wheeler,two day,south,cold,400.91,26.91,31.72,25.04,yes,delivered,1,1291.57
124074.0,ekart,medical,truck,standard,north,clear,62.8,13.57,43.63,36.95,yes,delivered,3,331.76
124075.0,ekart,food,truck,two day,west,windy,428.67,41.95,12.08,15.13,no,delivered,3,1249.57
124076.0,amazon logistics,electronics,van,two day,east,windy,497.21,48.63,42.59,42.75,no,delivered,4,1645.34
124077.0,delhivery,electronics,ev van,standard,central,cold,216.98,48.98,30.1,31.39,no,delivered,5,823.04
124078.0,dhl,automobile parts,ev van,standard,central,cold,471.06,26.35,31.55,45.03,no,cancelled,2,1548.55
124079.0,xpressbees,medical,truck,express,north,windy,174.1,39.62,25.02,20.12,yes,returned,1,912.35
124080.0,ekart,groceries,bike,two day,central,clear,351.87,2.94,54.27,47.54,yes,delivered,1,1017.27
124081.0,ekart,automobile parts,van,express,central,rainy,40.68,30.48,14.59,16.93,no,returned,2,452.88
124082.0,ecom express,automobile parts,bike,same day,central,rainy,385.1,16.19,3.89,2.19,yes,delivered,2,1777.9
124083.0,dhl,clothing,bike,express,central,cold,104.64,18.37,16.43,12.19,yes,delivered,1,519.92
124084.0,shadowfax,medical,cargo bike,standard,central,cold,276.91,44.72,31.35,34.85,no,delivered,4,1077.94
124085.0,bluedart,electronics,cargo bike,same day,central,clear,384.15,4.41,4.88,3.49,yes,delivered,3,1568.32
124086.0,xpressbees,furniture,truck,standard,central,windy,434.96,6.04,13.38,12.51,yes,delivered,3,1285.46
124087.0,delhivery,furniture,cargo bike,standard,west,foggy,443.41,39.35,56.0,40.19,yes,delivered,2,1501.56
124088.0,ekart,electronics,bike,two day,south,stormy,473.51,16.0,47.24,27.93,yes,delivered,2,1283.05
124089.0,amazon logistics,furniture,cargo bike,same day,central,clear,157.36,4.51,7.38,6.32,yes,delivered,1,781.89
124090.0,dtdc,cosmetics,bike,same day,central,clear,331.84,6.37,8.98,5.18,yes,cancelled,1,1386.36
124091.0,amazon logistics,medical,van,same day,north,rainy,282.52,42.86,4.26,2.16,yes,delivered,1,1494.39
124092.0,shadowfax,electronics,ev van,two day,south,rainy,257.0,13.77,22.13,16.78,yes,cancelled,1,730.74
124093.0,dhl,clothing,ev van,standard,central,windy,29.55,42.15,43.08,42.43,yes,delivered,3,417.52
124094.0,shadowfax,furniture,three wheeler,same day,central,rainy,147.21,17.88,14.01,11.92,yes,cancelled,1,768.1
124095.0,delhivery,clothing,cargo bike,express,central,cold,109.94,10.7,16.48,11.76,yes,delivered,3,586.41
124096.0,xpressbees,clothing,three wheeler,express,south,rainy,356.47,38.88,28.44,13.61,yes,delivered,3,1403.46
124097.0,dhl,electronics,cargo bike,express,north,clear,494.51,30.95,27.08,21.86,yes,delivered,2,1719.8
124098.0,amazon logistics,medical,cargo bike,express,south,clear,245.76,30.63,16.55,23.49,no,delivered,5,982.69
124099.0,shadowfax,food,bike,two day,west,windy,433.77,33.47,55.03,40.72,yes,delivered,1,1453.94
124100.0,amazon logistics,automobile parts,three wheeler,express,north,cold,181.28,9.5,9.66,8.75,yes,delivered,2,736.07
124101.0,ekart,books,truck,same day,east,rainy,188.44,10.62,16.09,9.27,yes,delivered,3,973.96
124102.0,shadowfax,automobile parts,three wheeler,express,south,rainy,220.52,45.86,11.34,6.16,yes,delivered,1,1173.59
124103.0,shadowfax,books,bike,express,south,windy,306.2,24.89,39.67,21.98,yes,returned,2,1271.39
124104.0,ecom express,cosmetics,bike,same day,east,cold,374.42,47.65,13.17,7.02,yes,returned,1,1805.4
124105.0,delhivery,medical,cargo bike,express,north,foggy,162.72,8.44,34.08,23.06,yes,delivered,3,668.78
124106.0,delhivery,furniture,truck,two day,central,foggy,191.55,27.64,15.69,12.42,yes,delivered,3,787.53
124107.0,delhivery,automobile parts,cargo bike,express,west,windy,174.51,9.88,10.21,12.75,no,delivered,5,698.8
124108.0,ekart,groceries,three wheeler,express,north,stormy,376.53,22.06,44.63,21.1,yes,returned,2,1463.7
124109.0,bluedart,food,ev van,standard,west,clear,294.75,15.76,38.47,46.2,no,returned,1,836.56
124110.0,ekart,electronics,van,same day,west,stormy,398.07,40.5,9.79,9.51,yes,delivered,4,1836.36
124111.0,ekart,cosmetics,cargo bike,same day,east,foggy,434.67,35.68,4.36,3.02,yes,delivered,3,2000.0
124112.0,shadowfax,electronics,truck,two day,west,rainy,250.21,23.82,37.94,23.33,yes,delivered,3,774.58
124113.0,dhl,electronics,van,express,west,cold,70.4,20.84,17.54,13.13,yes,cancelled,1,480.23
124114.0,delhivery,cosmetics,bike,standard,east,clear,138.77,26.91,24.23,24.77,no,delivered,4,539.73
124115.0,amazon logistics,groceries,truck,two day,west,clear,285.69,46.47,23.49,25.41,no,cancelled,1,1001.48
124116.0,dtdc,books,van,two day,central,foggy,396.82,30.38,45.76,35.96,yes,cancelled,1,1201.4
124117.0,bluedart,groceries,cargo bike,same day,central,windy,85.93,18.2,5.66,6.25,no,delivered,5,640.54
124118.0,ecom express,clothing,ev van,two day,east,rainy,403.63,22.44,22.78,16.38,yes,delivered,3,1110.71
124119.0,shadowfax,groceries,bike,same day,east,foggy,166.46,39.57,5.87,4.75,yes,delivered,3,1023.21
124120.0,bluedart,furniture,cargo bike,two day,north,clear,416.63,38.26,34.93,30.67,yes,delivered,3,1304.03
124121.0,dhl,books,cargo bike,express,central,stormy,194.81,28.43,8.31,7.25,yes,delivered,1,944.92
124122.0,bluedart,automobile parts,bike,same day,north,cold,283.48,37.82,11.41,8.45,yes,delivered,1,1424.5
124123.0,delhivery,books,cargo bike,two day,south,rainy,27.2,15.87,16.6,19.54,no,delivered,5,224.05
124124.0,xpressbees,cosmetics,ev van,same day,east,foggy,246.2,39.58,9.92,7.07,yes,delivered,2,1391.79
124125.0,shadowfax,groceries,ev van,standard,south,foggy,422.44,17.51,20.83,19.92,yes,cancelled,1,1323.51
124126.0,delhivery,automobile parts,van,two day,east,cold,17.4,43.97,17.22,18.05,no,delivered,5,352.14
124127.0,shadowfax,automobile parts,bike,same day,central,stormy,498.91,22.28,13.91,7.47,yes,delivered,2,2000.0
124128.0,delhivery,clothing,ev van,standard,south,clear,355.43,10.94,29.49,32.6,no,cancelled,1,1009.15
124129.0,shadowfax,furniture,cargo bike,standard,east,rainy,365.74,38.21,57.08,38.23,yes,returned,2,1149.99
124130.0,dtdc,furniture,three wheeler,express,south,clear,300.57,28.56,30.88,20.98,yes,delivered,3,1311.01
124131.0,xpressbees,medical,bike,standard,south,windy,353.9,17.89,68.6,41.38,yes,delivered,1,1105.14
124132.0,amazon logistics,books,truck,two day,south,rainy,365.92,15.33,41.3,35.51,yes,delivered,2,1144.97
124133.0,amazon logistics,cosmetics,bike,two day,south,cold,53.63,10.98,38.29,30.18,yes,delivered,3,292.65
124134.0,ekart,food,truck,express,west,windy,457.15,39.91,18.66,19.7,no,delivered,5,1910.88
124135.0,amazon logistics,groceries,ev van,standard,central,foggy,353.3,5.24,28.31,24.15,yes,cancelled,1,971.92
124136.0,bluedart,groceries,van,standard,west,cold,185.08,26.95,38.82,33.49,yes,delivered,2,686.59
124137.0,xpressbees,electronics,cargo bike,express,north,rainy,219.73,38.29,12.02,10.71,yes,delivered,1,1143.37
124138.0,shadowfax,automobile parts,three wheeler,express,north,clear,74.67,25.28,17.86,17.53,yes,delivered,3,542.56
124139.0,ekart,electronics,bike,two day,east,stormy,422.7,7.25,21.81,14.31,yes,cancelled,2,1129.24
124140.0,xpressbees,books,bike,same day,west,cold,89.67,3.59,5.53,4.19,yes,delivered,2,521.91
124141.0,amazon logistics,books,truck,same day,central,stormy,282.0,22.82,11.61,6.45,yes,delivered,3,1431.75
124142.0,ecom express,electronics,three wheeler,standard,south,clear,286.55,29.39,64.85,46.32,yes,returned,2,962.45
124143.0,bluedart,automobile parts,three wheeler,standard,east,stormy,366.93,21.43,61.13,29.08,yes,delivered,2,1178.58
124144.0,ecom express,medical,cargo bike,two day,central,foggy,432.73,36.36,56.26,35.06,yes,delivered,3,1251.37
124145.0,amazon logistics,food,ev van,two day,east,cold,229.65,22.1,43.03,44.64,no,delivered,5,779.13
124146.0,bluedart,medical,bike,same day,west,cold,329.24,28.55,7.2,6.16,yes,delivered,2,1737.05
124147.0,amazon logistics,furniture,bike,same day,north,clear,61.43,10.19,10.55,9.44,yes,delivered,2,493.6
124148.0,ecom express,books,ev van,two day,central,foggy,493.14,10.36,72.0,39.45,yes,delivered,3,1461.61
124149.0,dtdc,electronics,three wheeler,same day,west,clear,99.63,27.42,4.83,4.22,yes,delivered,3,664.83
124150.0,dhl,food,three wheeler,express,north,windy,186.41,11.01,19.14,15.27,yes,delivered,1,768.74
124151.0,dhl,electronics,cargo bike,two day,central,cold,429.6,10.85,32.53,30.67,yes,delivered,3,1159.03
124152.0,dhl,medical,bike,same day,east,cold,316.45,40.52,2.89,2.07,yes,delivered,3,1695.27
124153.0,xpressbees,automobile parts,cargo bike,two day,east,rainy,79.76,19.89,25.67,18.49,yes,delivered,2,393.86
124154.0,amazon logistics,electronics,van,two day,west,cold,446.82,0.87,41.85,33.02,yes,delivered,2,1211.87
124155.0,bluedart,automobile parts,cargo bike,same day,north,clear,216.48,3.86,2.0,2.29,no,delivered,5,955.93
124156.0,amazon logistics,medical,three wheeler,two day,south,windy,46.92,10.58,24.54,30.35,no,returned,2,277.62
124157.0,delhivery,groceries,van,same day,central,foggy,307.18,48.46,4.1,2.38,yes,delivered,1,1500.0
124158.0,dhl,clothing,three wheeler,same day,west,rainy,99.35,31.53,10.92,6.24,yes,delivered,1,703.89
124159.0,ecom express,groceries,ev van,standard,north,stormy,207.01,12.62,46.24,43.22,yes,delivered,3,627.02
124160.0,amazon logistics,food,van,express,east,rainy,439.11,8.93,8.94,6.64,yes,delivered,3,1616.97
124161.0,ecom express,medical,three wheeler,same day,south,cold,149.12,17.04,6.86,6.37,yes,delivered,3,773.75
124162.0,bluedart,automobile parts,bike,two day,south,cold,396.76,10.83,42.64,35.21,yes,delivered,4,1050.95
124163.0,xpressbees,cosmetics,van,standard,north,rainy,84.32,30.17,39.14,44.78,no,delivered,4,432.15
124164.0,dhl,books,ev van,same day,east,stormy,39.09,39.0,10.72,10.24,yes,returned,2,647.86
124165.0,shadowfax,clothing,van,two day,central,cold,72.02,2.39,36.21,31.31,yes,delivered,2,296.37
124166.0,amazon logistics,clothing,van,express,east,rainy,120.07,30.83,10.48,6.75,yes,delivered,1,759.43
124167.0,dhl,automobile parts,cargo bike,same day,central,cold,126.39,15.34,8.48,7.39,yes,returned,2,801.65
124168.0,dtdc,clothing,bike,express,north,cold,30.52,40.98,12.56,11.11,yes,delivered,3,495.39
124169.0,dhl,automobile parts,ev van,express,central,rainy,468.44,48.76,6.11,6.33,no,delivered,4,2000.0
124170.0,bluedart,books,ev van,standard,west,rainy,378.1,27.59,40.94,24.54,yes,delivered,1,1214.41
124171.0,bluedart,cosmetics,three wheeler,two day,central,foggy,337.04,14.27,48.04,40.89,yes,cancelled,1,976.4
124172.0,dhl,electronics,bike,express,south,stormy,402.02,42.59,19.9,12.36,yes,delivered,2,1663.9
124173.0,amazon logistics,groceries,ev van,two day,east,foggy,299.31,3.25,48.32,31.99,yes,delivered,2,925.95
124174.0,ecom express,food,ev van,two day,north,clear,147.77,22.83,37.95,36.51,yes,cancelled,2,525.76
124175.0,dtdc,clothing,three wheeler,two day,south,windy,161.84,14.38,34.4,33.03,yes,delivered,3,633.73
124176.0,xpressbees,furniture,van,two day,north,stormy,361.05,7.91,43.25,37.41,yes,delivered,2,984.15
124177.0,xpressbees,furniture,ev van,express,south,cold,61.89,33.33,12.15,14.86,no,delivered,5,528.02
124178.0,ekart,books,truck,standard,central,rainy,351.71,44.46,40.43,27.12,yes,delivered,1,1096.98
124179.0,shadowfax,food,van,standard,west,stormy,112.65,40.89,50.39,25.3,yes,delivered,4,544.47
124180.0,amazon logistics,groceries,cargo bike,standard,north,clear,307.07,47.43,29.91,28.76,yes,delivered,3,1067.48
124181.0,ekart,electronics,cargo bike,standard,east,stormy,237.02,31.66,45.23,43.17,yes,cancelled,1,887.1
124182.0,ekart,furniture,ev van,standard,west,cold,365.33,13.33,27.44,33.43,no,delivered,5,1029.89
124183.0,ecom express,furniture,van,two day,central,clear,462.6,5.24,45.06,37.6,yes,returned,2,1272.79
124184.0,bluedart,clothing,cargo bike,standard,north,stormy,218.76,20.75,41.83,22.47,yes,delivered,2,765.91
124185.0,bluedart,electronics,three wheeler,two day,north,clear,43.6,43.83,18.46,18.1,yes,delivered,3,391.99
124186.0,dtdc,medical,truck,express,north,clear,79.43,38.06,6.76,7.26,no,delivered,5,627.45
124187.0,xpressbees,electronics,truck,same day,north,windy,243.66,1.22,7.54,6.48,yes,delivered,1,965.97
124188.0,bluedart,medical,cargo bike,express,north,cold,125.62,7.54,14.72,12.12,yes,delivered,1,591.05
124189.0,bluedart,food,van,standard,west,cold,262.29,30.2,15.9,12.74,yes,delivered,2,868.49
124190.0,amazon logistics,food,ev van,express,west,windy,203.53,9.82,13.45,12.32,yes,delivered,2,804.11
124191.0,amazon logistics,medical,bike,standard,east,clear,17.97,37.77,30.31,41.33,no,delivered,5,337.22
124192.0,dtdc,groceries,truck,express,central,clear,138.23,11.75,26.58,22.55,yes,delivered,3,638.89
124193.0,dtdc,groceries,van,same day,east,clear,175.74,21.74,7.97,8.08,no,delivered,4,938.84
124194.0,dtdc,electronics,ev van,standard,east,foggy,329.0,36.9,37.51,40.74,no,returned,2,1104.34
124195.0,dtdc,automobile parts,cargo bike,two day,central,windy,371.13,25.08,43.77,39.07,yes,delivered,2,1137.02
124196.0,dtdc,automobile parts,van,express,east,clear,99.39,23.94,6.53,7.39,no,delivered,5,562.4
124197.0,amazon logistics,clothing,ev van,standard,north,cold,421.63,43.51,29.4,23.67,yes,delivered,3,1440.17
124198.0,amazon logistics,food,ev van,standard,north,foggy,218.99,10.47,56.26,45.49,yes,cancelled,2,743.3
124199.0,ekart,electronics,cargo bike,express,east,stormy,285.74,46.62,32.52,23.68,yes,returned,1,1329.22
124200.0,dhl,food,ev van,two day,central,cold,426.36,24.65,23.65,29.25,no,delivered,5,1340.86
124201.0,delhivery,cosmetics,van,standard,south,rainy,209.35,29.45,42.83,27.14,yes,delivered,2,726.22
124202.0,bluedart,electronics,ev van,express,north,foggy,90.31,27.68,9.39,9.78,no,delivered,4,609.63
124203.0,delhivery,medical,truck,two day,south,cold,74.04,30.52,29.68,24.17,yes,delivered,4,399.14
